timestamp,BPOGX,BPOGY,LPD,LPV,RPD,RPV
1677142482567,272,2336,15.90071,1,20.79984,1
1677142482574,264,2331,15.66771,1,20.76023,1
1677142482580,262,2327,15.75517,1,20.8986,1
1677142482587,227,2335,15.6675,1,20.92477,1
1677142482594,229,2337,15.57553,1,21.12684,1
1677142482600,227,2334,15.33223,1,21.17287,1
1677142482607,227,2343,15.43202,1,21.181,1
1677142482614,230,2341,15.67984,1,20.75565,1
1677142482620,234,2347,15.45663,1,20.94363,1
1677142482627,266,2361,15.87852,1,21.10465,1
1677142482634,265,2340,15.78679,1,21.2479,1
1677142482641,276,2351,15.83517,1,21.24126,1
1677142482647,300,2352,15.70422,1,21.20039,1
1677142482654,297,2368,15.81008,1,21.22076,1
1677142482661,288,2357,15.87658,1,21.26777,1
1677142482668,260,2355,16.13976,1,21.18996,1
1677142482674,257,2326,15.90673,1,21.18213,1
1677142482681,241,2311,16.04692,1,21.2009,1
1677142482688,212,2319,16.11427,1,21.48811,1
1677142482694,181,2330,16.1861,1,21.43219,1
1677142482701,175,2325,15.9502,1,21.35384,1
1677142482707,196,2293,16.10771,1,21.38058,1
1677142482714,221,2341,16.09468,1,21.26494,1
1677142482721,230,2352,15.73346,1,21.28063,1
1677142482728,210,2351,15.79381,1,21.34494,1
1677142482734,236,2344,15.73506,1,21.44798,1
1677142482741,259,2365,15.95407,1,21.55985,1
1677142482747,280,2339,15.96485,1,21.27695,1
1677142482754,268,2332,15.80329,1,21.29714,1
1677142482761,268,2332,15.61454,1,21.29765,1
1677142482768,289,2329,15.55131,1,21.59553,1
1677142482775,285,2334,15.37503,1,21.34473,1
1677142482781,283,2331,15.33815,1,21.5159,1
1677142482788,292,2331,15.37257,1,21.45732,1
1677142482794,290,2330,15.29546,1,21.44311,1
1677142482801,272,2310,15.58829,1,21.44311,1
1677142482808,220,2257,16.15031,1,21.29515,1
1677142482815,164,2285,16.08765,1,21.35451,1
1677142482822,146,2269,16.03511,1,21.23892,1
1677142482828,188,2248,15.95322,1,21.4574,1
1677142482835,191,2218,15.8298,1,21.48624,1
1677142482841,206,2237,15.9697,1,21.3293,1
1677142482848,253,2240,15.80889,1,21.49393,1
1677142482855,277,2265,15.84287,1,21.79523,1
1677142482862,298,2290,15.79861,1,21.93955,1
1677142482868,313,2277,15.62039,1,21.5005,1
1677142482875,322,2272,15.55599,1,21.33274,1
1677142482882,322,2272,15.71202,1,21.35995,1
1677142482889,321,2275,15.76743,1,21.6164,1
1677142482895,328,2279,15.59785,1,21.52148,1
1677142482902,326,2275,15.74775,1,21.49823,1
1677142482908,304,2262,15.63318,1,21.52647,1
1677142482915,314,2250,15.64835,1,21.45263,1
1677142482922,309,2244,15.64835,1,21.34581,1
1677142482929,294,2241,15.73276,1,21.48891,1
1677142482937,302,2248,15.69344,1,21.32077,1
1677142482943,302,2248,15.49152,1,21.32077,1
1677142482949,278,2258,15.61437,1,21.46183,1
1677142482955,271,2252,15.55373,1,21.45672,1
1677142482962,271,2252,15.55373,1,21.45708,1
1677142482969,299,2254,15.67804,1,21.3714,1
1677142482976,304,2261,15.60898,1,21.39875,1
1677142482982,304,2261,15.49056,1,21.37104,1
1677142482989,264,2260,15.77775,1,21.39875,1
1677142482996,243,2269,15.58031,1,21.54473,1
1677142483003,243,2269,15.55188,1,21.39875,1
1677142483009,278,2286,15.62656,1,21.36619,1
1677142483016,272,2274,15.52092,1,21.25456,1
1677142483023,274,2277,15.45701,1,21.19581,1
1677142483029,271,2306,15.68344,1,21.2825,1
1677142483036,280,2311,15.58088,1,20.99806,1
1677142483042,274,2305,15.49819,1,21.0709,1
1677142483050,241,2289,15.30653,1,21.32606,1
1677142483056,248,2282,15.1714,1,20.95028,1
1677142483062,246,2278,15.25978,1,20.95396,1
1677142483069,228,2277,15.12629,1,21.09745,1
1677142483076,228,2236,15.10174,1,20.66649,1
1677142483083,237,2247,15.22977,1,20.83149,1
1677142483089,254,2275,15.39041,1,20.91874,1
1677142483096,240,2287,15.5158,1,20.77222,1
1677142483103,240,2287,15.40176,1,20.71459,1
1677142483109,215,2279,15.63853,1,20.86355,1
1677142483116,267,2278,15.65407,1,20.5499,1
1677142483123,262,2270,14.93027,1,20.82324,1
1677142483130,246,2277,15.01651,1,20.28475,1
1677142483136,243,2283,15.03452,1,20.1462,1
1677142483143,240,2280,14.62385,1,20.88989,1
1677142483151,230,2291,15.25604,1,20.58105,1
1677142483156,210,2310,14.60429,1,19.98512,1
1677142483163,207,2308,14.62367,1,20.43787,1
1677142483170,212,2309,14.49629,1,20.48871,1
1677142483176,219,2293,14.85275,1,20.03111,1
1677142483183,220,2291,15.0936,1,20.38625,1
1677142483190,239,2232,14.92251,1,20.57352,1
1677142483197,233,2234,14.7375,1,19.82875,1
1677142483203,233,2234,14.85267,1,20.58663,1
1677142483210,208,2231,14.21834,1,20.03152,1
1677142483216,208,2272,14.32064,1,19.99764,1
1677142483223,213,2278,14.08013,1,19.82978,1
1677142483230,231,2280,15.01364,1,19.81768,1
1677142483237,225,2313,15.30145,1,20.0048,1
1677142483244,234,2321,14.98311,1,19.59134,1
1677142483250,260,2423,15.34048,1,20.76124,1
1677142483257,248,2423,15.24147,1,20.42028,1
1677142483263,237,2415,15.00055,1,20.42142,1
1677142483270,207,2403,15.24488,1,20.37541,1
1677142483277,240,2385,15.16533,1,20.3155,1
1677142483284,235,2381,15.30222,1,20.31192,1
1677142483290,177,2419,15.29704,1,20.31929,1
1677142483297,207,2430,15.12286,1,20.27749,1
1677142483303,210,2433,15.01398,1,20.29448,1
1677142483310,193,2408,15.13846,1,20.26242,1
1677142483317,224,2403,14.96715,1,20.19951,1
1677142483324,234,2411,15.02976,1,20.17815,1
1677142483331,253,2406,15.13958,1,20.18956,1
1677142483337,255,2401,15.1431,1,20.27028,1
1677142483344,260,2406,15.24001,1,20.21953,1
1677142483351,262,2395,15.0656,1,20.28299,1
1677142483357,271,2409,15.24001,1,20.11387,1
1677142483364,271,2409,15.24001,1,20.18908,1
1677142483371,268,2393,15.21916,1,20.29465,1
1677142483377,267,2417,15.24001,1,20.22301,1
1677142483384,261,2413,15.06526,1,20.20362,1
1677142483391,268,2421,15.13339,1,20.11948,1
1677142483397,252,2392,15.0187,1,20.11948,1
1677142483404,246,2388,15.07868,1,20.27924,1
1677142483411,228,2390,15.22151,1,20.35023,1
1677142483418,235,2394,15.17518,1,20.48019,1
1677142483424,224,2383,15.11578,1,20.54291,1
1677142483431,228,2339,15.22049,1,20.33948,1
1677142483438,217,2343,15.22049,1,20.49687,1
