timestamp,xpos,ypos,event,xpath
1678715946171,323,1617.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[3]
1678715946171,323,1617.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[3]
1678715946187,308,1631.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[3]
1678715946204,304,1635.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[3]
1678715946204,304,1635.0,mouseover,//*[@id='rso']
1678715946204,304,1635.0,mousemove,//*[@id='rso']
1678715946220,302,1638.0,mousemove,//*[@id='rso']
1678715946236,302,1641.0,mousemove,//*[@id='rso']
1678715946254,302,1642.0,mousemove,//*[@id='rso']
1678715946270,301,1643.0,mousemove,//*[@id='rso']
1678715946456,301,1642.0,mousemove,//*[@id='rso']
1678715946470,302,1635.0,mousemove,//*[@id='rso']
1678715946486,305,1623.0,mouseout,//*[@id='rso']
1678715946487,305,1623.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[3]/span[1]
1678715946487,305,1623.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[3]/span[1]
1678715946504,312,1600.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[3]/span[1]
1678715946505,312,1600.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div/div[1]/div/span[1]
1678715946505,312,1600.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div/div[1]/div/span[1]
1678715946520,317,1583.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div/div[1]/div/span[1]
1678715946520,317,1583.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div/div[1]/div
1678715946520,317,1583.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div/div[1]/div
1678715946538,322,1571.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[2]/div/div[1]/div
1678715946538,322,1571.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span
1678715946538,322,1571.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span
1678715946554,326,1561.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span
1678715946570,328,1553.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span
1678715946570,328,1553.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1678715946570,328,1553.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1678715946588,332,1546.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1678715946588,332,1546.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span/em[2]
1678715946588,332,1546.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span/em[2]
1678715946604,336,1540.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span/em[2]
1678715946621,337,1534.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]/span/em[2]
1678715946621,337,1534.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1678715946621,337,1534.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1678715946637,341,1527.0,mouseout,//*[@id='rso']/div[2]/div/div/div[1]/div/div[2]/div[1]
1678715946638,341,1527.0,mouseover,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1678715946638,341,1527.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1678715946653,342,1525.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1678715946671,343,1522.0,mousemove,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1678715947114,343,1522.0,mousedown,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1678715947215,343,1522.0,mouseup,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1678715948424,343,1522.0,click,//*[@id='rso']/div[2]/div/div/div[1]/div/div[1]/a/h3
1678715948424,0,0.0,blur,/
1678715948424,0,0.0,focus,/
