timestamp,xpos,ypos,event,xpath
1677163453940,782,316.0,mouseover,//*[@id='tads']
1677163453940,782,316.0,mousemove,//*[@id='tads']
1677163453956,787,316.0,mousemove,//*[@id='tads']
1677163453973,794,315.0,mousemove,//*[@id='tads']
1677163453990,801,314.0,mousemove,//*[@id='tads']
1677163454007,807,312.0,mousemove,//*[@id='tads']
1677163454023,821,310.0,mousemove,//*[@id='tads']
1677163454040,827,307.0,mousemove,//*[@id='tads']
1677163454056,834,304.0,mouseout,//*[@id='tads']
1677163454056,834,304.0,mouseover,//*[@id='rcnt']
1677163454056,834,304.0,mousemove,//*[@id='rcnt']
1677163454074,837,302.0,mousemove,//*[@id='rcnt']
1677163454090,841,301.0,mousemove,//*[@id='rcnt']
1677163454106,842,300.0,mousemove,//*[@id='rcnt']
1677163454123,843,298.0,mousemove,//*[@id='rcnt']
1677163454173,844,297.0,mousemove,//*[@id='rcnt']
1677163454400,844,296.0,mousemove,//*[@id='rcnt']
1677163455584,843,297.0,mousemove,//*[@id='rcnt']
1677163458720,843,298.0,wheel,//*[@id='rcnt']
1677163458721,0,1.1111111640930176,scroll,/
1677163458724,0,6.6666669845581055,scroll,/
1677163458739,0,14.44444465637207,scroll,/
1677163458756,0,25.55555534362793,scroll,/
1677163458771,843,337.0,wheel,//*[@id='rcnt']
1677163458772,0,40.0,scroll,/
1677163458788,0,56.66666793823242,scroll,/
1677163458805,0,76.66667175292969,scroll,/
1677163458821,0,98.8888931274414,scroll,/
1677163458838,0,122.22222900390624,scroll,/
1677163458855,0,146.6666717529297,scroll,/
1677163458872,0,170.0,scroll,/
1677163458888,0,188.888900756836,scroll,/
1677163458906,0,204.44444274902344,scroll,/
1677163458921,0,214.44444274902344,scroll,/
1677163458938,0,220.0,scroll,/
1677163458954,0,222.22222900390625,scroll,/
1677163460688,843,521.0,wheel,//*[@id='rcnt']
1677163460688,0,223.33334350585932,scroll,/
1677163460705,0,228.888900756836,scroll,/
1677163460722,843,535.0,mousemove,//*[@id='rcnt']
1677163460722,843,535.0,wheel,//*[@id='rcnt']
1677163460722,0,236.6666717529297,scroll,/
1677163460737,843,550.0,wheel,//*[@id='rcnt']
1677163460737,0,251.11111450195312,scroll,/
1677163460755,0,273.3333435058594,scroll,/
1677163460771,0,305.5555725097656,scroll,/
1677163460787,0,347.7778015136719,scroll,/
1677163460805,0,396.6666870117188,scroll,/
1677163460821,0,447.7778015136719,scroll,/
1677163460838,0,492.2222290039063,scroll,/
1677163460854,0,525.5555419921875,scroll,/
1677163460870,0,546.6666870117188,scroll,/
1677163460887,0,555.5555419921875,scroll,/
1677163461304,842,854.0,mousemove,//*[@id='rcnt']
1677163461353,840,854.0,mousemove,//*[@id='rcnt']
1677163461370,834,854.0,mousemove,//*[@id='rcnt']
1677163461387,828,854.0,mouseout,//*[@id='rcnt']
1677163461388,828,854.0,mouseover,//*[@id='dimg_1']
1677163461388,828,854.0,mousemove,//*[@id='dimg_1']
1677163461404,824,854.0,mousemove,//*[@id='dimg_1']
1677163461420,816,854.0,mousemove,//*[@id='dimg_1']
1677163461437,808,854.0,mousemove,//*[@id='dimg_1']
1677163461454,797,854.0,mousemove,//*[@id='dimg_1']
1677163461471,785,854.0,mousemove,//*[@id='dimg_1']
1677163461488,768,854.0,mousemove,//*[@id='dimg_1']
1677163461505,751,854.0,mousemove,//*[@id='dimg_1']
1677163461522,735,854.0,mouseout,//*[@id='dimg_1']
1677163461522,735,854.0,mouseover,//*[@id='rso']/div[1]/div/div[2]
1677163461522,735,854.0,mousemove,//*[@id='rso']/div[1]/div/div[2]
1677163461537,718,854.0,mouseout,//*[@id='rso']/div[1]/div/div[2]
1677163461537,718,854.0,mouseover,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461537,718,854.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461554,704,854.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461570,686,854.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461587,670,854.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461604,653,854.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461621,637,854.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461637,622,853.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461654,608,852.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461671,595,848.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461687,586,848.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461705,571,846.0,mouseout,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461705,571,846.0,mouseover,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461705,571,846.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461720,564,844.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461737,556,844.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461753,554,843.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461771,553,842.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461787,552,840.0,mouseout,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461788,552,840.0,mouseover,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461788,552,840.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461805,550,836.0,mouseout,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461805,550,836.0,mouseover,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461805,550,836.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461821,548,834.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461838,546,831.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461854,545,830.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461871,544,826.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461887,543,825.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461904,543,824.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461920,543,823.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461938,542,820.0,mouseout,//*[@id='rso']/div[1]/div/div[1]/div[2]/div/span
1677163461938,542,820.0,mouseover,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461938,542,820.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461953,542,818.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461971,541,816.0,mouseout,//*[@id='rso']/div[1]/div/div[1]/div[2]/div
1677163461971,541,816.0,mouseover,//*[@id='rso']/div[1]/div/div[1]/div[1]/div
1677163461971,541,816.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div
1677163461986,541,814.0,mouseout,//*[@id='rso']/div[1]/div/div[1]/div[1]/div
1677163461986,541,814.0,mouseover,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163461987,541,814.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462003,540,812.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462020,538,811.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462036,538,810.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462053,538,808.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462104,538,807.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462120,538,806.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462207,538,805.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462223,538,804.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462237,538,803.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462264,538,802.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462271,540,801.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462295,541,798.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462320,541,797.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462337,542,796.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462359,543,795.0,mousemove,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462802,543,795.0,mousedown,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163462928,543,795.0,mouseup,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163463872,543,795.0,click,//*[@id='rso']/div[1]/div/div[1]/div[1]/div/a/h3
1677163463872,0,0.0,blur,/
1677163463872,0,0.0,focus,/
